date,year,month,day,temperature_2m_max (°C),temperature_2m_min (°C),daylight_duration (s),sunshine_duration (s),cloud_cover_min (%),cloud_cover_max (%),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),rain_sum (mm),precipitation_hours (h),wind_gusts_10m_max (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),pressure_msl_max (hPa),pressure_msl_min (hPa),soil_moisture_0_to_100cm_mean (m³/m³),et0_fao_evapotranspiration_sum (mm),temp_range,wind_gust_range,avg_wind_speed,wind_variability,humidity_range,dew_point_range,sunshine_ratio,rain_today,pressure_range,daylight_to_sunshine_ratio,weather_condition
2013-07-26,2013,7,26,33.5,20.7,50761.97,46766.18,0,25,10.5,96,28,0.0,0.0,33.5,7.2,1.6,1016.2,1012.8,0.15,6.75,12.8,26.3,9.8,16.4,68,10.100000000000001,0.9212837878435371,0,3.2999999999999545,1.085418663259149,Mainly Clear 🌤
2013-07-27,2013,7,27,33.5,22.0,50671.53,46723.45,0,9,15.7,92,35,0.0,0.0,35.6,7.2,4.0,1014.2,1012.0,0.15,6.77,11.5,28.400000000000002,11.2,14.399999999999999,57,5.400000000000002,0.9220848472505172,0,2.099999999999909,1.0844756867122032,Clear Sky ☀️
2013-07-28,2013,7,28,33.5,21.8,50579.73,46679.33,0,9,11.7,93,28,0.0,0.0,36.4,12.2,7.2,1017.5,1014.0,0.15,6.77,11.7,24.2,13.15,11.900000000000002,65,9.3,0.922886104769638,0,3.5,1.0835341138333856,Clear Sky ☀️
2013-07-29,2013,7,29,33.5,22.6,50486.56,46633.71,0,9,9.0,80,28,0.0,0.0,26.3,16.2,7.7,1019.2,1016.0,0.15,6.77,10.899999999999999,10.100000000000001,10.85,6.3,52,11.899999999999999,0.9236856303935147,0,3.0,1.082596203557393,Clear Sky ☀️
2013-07-30,2013,7,30,33.5,23.1,50391.25,46586.36,0,9,13.5,73,29,0.0,0.0,46.4,15.5,8.5,1019.1,1015.8,0.15,6.77,10.399999999999999,30.9,17.25,17.5,44,7.399999999999999,0.9244930419467665,0,3.2000000000000455,1.0816506880836347,Clear Sky ☀️
2013-07-31,2013,7,31,31.9,22.6,50293.74,46537.29,0,9,15.0,74,37,0.0,0.0,48.2,24.5,13.6,1016.6,1012.9,0.15,6.77,9.299999999999997,23.700000000000003,20.35,13.500000000000002,37,3.8999999999999986,0.9253097900454411,0,3.6000000000000227,1.0806959172758603,Clear Sky ☀️
2013-08-01,2013,8,1,31.2,22.4,50194.16,46486.59,0,44,17.0,82,44,0.0,0.0,43.2,23.8,13.6,1015.1,1013.1,0.15,6.38,8.8,19.400000000000002,19.55,11.9,38,4.100000000000001,0.9261354308947494,0,1.900000000000091,1.0797324619323136,Mainly Clear 🌤
2013-08-02,2013,8,2,32.1,23.1,50092.62,46434.33,0,22,17.0,92,44,0.0,0.0,31.7,11.9,5.2,1017.0,1014.4,0.15,5.95,9.0,19.799999999999997,10.7,11.0,48,4.800000000000001,0.9269694817320395,0,2.6000000000000227,1.0787609348313019,Mainly Clear 🌤
2013-08-03,2013,8,3,32.7,22.6,49989.25,46380.57,0,9,17.0,97,40,0.0,0.0,36.4,6.1,1.6,1017.7,1015.7,0.15,6.25,10.100000000000001,30.299999999999997,9.8,16.4,57,4.800000000000001,0.9278108793390579,0,1.8999999999999773,1.0777826192601931,Clear Sky ☀️
2013-08-04,2013,8,4,33.5,21.4,49884.15,46325.37,0,9,15.3,94,33,0.0,0.0,34.2,6.1,3.5,1018.6,1016.4,0.15,6.4,12.100000000000001,28.1,10.65,14.3,61,6.199999999999999,0.92865910314198,0,2.199999999999932,1.0767981605293053,Clear Sky ☀️
2013-08-05,2013,8,5,33.5,23.0,49777.45,46268.8,0,9,15.0,87,33,0.0,0.0,36.0,10.1,5.7,1017.4,1014.9,0.15,6.77,10.5,25.9,12.2,13.0,54,6.5,0.9295132635359988,0,2.3999999999999773,1.0758086267932863,Clear Sky ☀️
2013-08-06,2013,8,6,33.5,21.7,49669.25,46210.92,0,9,10.7,88,28,0.0,0.0,34.6,9.4,1.9,1016.1,1013.0,0.15,6.77,11.8,25.200000000000003,9.649999999999999,15.499999999999998,60,11.0,0.9303728161790242,0,3.0,1.0748146798488356,Clear Sky ☀️
2013-08-07,2013,8,7,33.5,20.8,49559.67,46151.79,0,9,8.4,95,28,0.0,0.0,33.8,6.1,2.9,1014.3,1011.9,0.15,6.77,12.7,27.699999999999996,9.7,13.6,67,13.299999999999999,0.931236830269451,0,2.199999999999932,1.0738174225220187,Clear Sky ☀️
2013-08-08,2013,8,8,33.5,23.1,49448.81,46091.49,0,9,8.9,73,28,0.0,0.0,37.1,15.8,8.6,1014.1,1011.3,0.15,6.77,10.399999999999999,21.3,14.95,12.700000000000001,45,11.6,0.9321051406494919,0,2.699999999999932,1.0728170684638647,Clear Sky ☀️
2013-08-09,2013,8,9,33.1,23.1,49336.79,46030.05,0,59,14.1,78,41,0.0,0.0,44.3,15.8,8.0,1016.7,1013.5,0.15,6.77,10.0,28.499999999999996,17.15,18.3,37,7.299999999999999,0.9329761826823351,0,3.099999999999909,1.0718154376230826,Partly Cloudy ⛅
2013-08-10,2013,8,10,32.5,22.8,49223.69,45967.55,0,11,13.5,73,32,0.0,0.0,51.8,24.5,13.6,1016.7,1012.9,0.15,6.77,9.7,27.299999999999997,21.7,16.200000000000003,41,2.8999999999999986,0.9338501441074409,0,3.699999999999932,1.070812327123653,Clear Sky ☀️
2013-08-11,2013,8,11,32.3,22.1,49109.63,45904.05,0,29,14.7,73,35,0.0,0.0,41.4,24.5,13.6,1015.6,1013.4,0.15,6.77,10.199999999999996,16.9,18.15,9.1,38,5.199999999999999,0.9347260404934837,0,2.1000000000000227,1.069808877236818,Mainly Clear 🌤
2013-08-12,2013,8,12,31.6,22.3,48994.71,45839.61,0,9,15.7,77,39,0.0,0.0,32.8,11.9,5.4,1016.8,1014.1,0.15,6.37,9.3,20.9,11.2,11.6,38,4.100000000000001,0.9356032518612724,0,2.7000000000000455,1.0688058034131744,Clear Sky ☀️
2013-08-13,2013,8,13,33.1,21.4,48879.02,44995.9,0,27,17.0,93,41,0.0,0.0,40.3,6.1,2.6,1015.7,1012.3,0.15,5.99,11.700000000000003,34.199999999999996,12.25,19.299999999999997,52,3.8000000000000007,0.9205565087025068,0,3.2999999999999545,1.0862752767412864,Mainly Clear 🌤
2013-08-14,2013,8,14,32.2,22.4,48762.67,41410.06,0,93,17.0,94,48,1.8,2.0,31.7,6.1,1.6,1015.0,1012.8,0.15,4.7,9.800000000000004,25.6,7.8,12.4,46,4.800000000000001,0.8492164190352989,1,2.2000000000000455,1.1775276942922979,Heavy Drizzle 🌧
2013-08-15,2013,8,15,32.1,22.0,48645.74,45558.58,0,34,14.6,86,36,0.0,0.0,32.8,10.8,7.0,1017.1,1013.8,0.15,6.08,10.100000000000001,21.999999999999996,11.45,8.9,50,6.200000000000001,0.9365379167836692,0,3.300000000000068,1.0677389914481212,Mainly Clear 🌤
2013-08-16,2013,8,16,30.9,21.7,48528.33,45446.85,0,9,14.9,84,39,0.0,0.0,31.3,10.1,5.8,1017.5,1014.9,0.15,6.0,9.2,21.200000000000003,12.1,12.599999999999998,45,5.9,0.9365014209225827,0,2.6000000000000227,1.0677805440741421,Clear Sky ☀️
2013-08-17,2013,8,17,32.3,21.6,48410.53,43537.26,0,85,17.0,95,41,0.0,0.0,35.6,6.1,1.6,1016.9,1014.2,0.15,5.65,10.699999999999996,29.5,10.0,16.799999999999997,54,4.0,0.8993345042906988,0,2.7000000000000455,1.1119077795024421,Cloudy ☁️
2013-08-18,2013,8,18,33.5,22.5,48292.29,39385.6,0,100,17.0,94,37,0.8,2.0,34.9,6.8,2.4,1017.4,1014.5,0.15,5.45,11.0,28.099999999999998,9.35,13.9,57,4.800000000000001,0.8155670397904096,1,2.8999999999999773,1.2261096413501038,Moderate Drizzle 🌧
2013-08-19,2013,8,19,32.9,23.1,48172.76,41752.16,9,88,17.0,85,44,1.2,2.0,31.0,7.9,1.6,1017.6,1014.5,0.15,5.09,9.799999999999997,23.1,7.8,12.4,41,4.800000000000001,0.8667172069858567,1,3.099999999999909,1.1537512370321192,Moderate Drizzle 🌧
2013-08-20,2013,8,20,32.7,22.7,48051.86,43950.21,0,61,15.0,93,35,0.2,1.0,33.8,10.8,5.8,1016.1,1012.8,0.15,5.88,10.000000000000004,22.999999999999996,11.3,11.0,58,6.800000000000001,0.9146411814235702,1,3.2999999999999545,1.093300047939522,Light Drizzle 🌦
2013-08-21,2013,8,21,28.9,22.1,47929.67,43515.48,2,58,16.0,73,47,0.9,3.0,44.6,24.5,13.6,1014.7,1012.7,0.15,5.82,6.799999999999997,20.1,19.45,11.700000000000001,26,3.0,0.9079027666996248,1,1.8999999999999773,1.1014142228415533,Light Drizzle 🌦
2013-08-22,2013,8,22,28.7,22.1,47806.32,43850.66,0,34,17.0,83,52,0.3,2.0,37.8,14.0,7.7,1015.6,1013.1,0.15,4.98,6.599999999999998,23.799999999999997,13.95,12.5,31,3.6000000000000014,0.9172565468331385,1,2.5,1.0901826749546082,Light Drizzle 🌦
2013-08-23,2013,8,23,31.3,20.6,47681.9,43798.75,0,34,16.5,97,41,0.0,0.0,34.2,7.2,1.6,1016.4,1013.7,0.15,5.4,10.7,27.000000000000004,10.5,17.799999999999997,56,4.699999999999999,0.9185613408861644,0,2.7000000000000455,1.0886340675460477,Mainly Clear 🌤
2013-08-24,2013,8,24,33.1,22.4,47556.5,43265.64,0,33,17.0,93,40,0.3,1.0,40.7,16.6,10.4,1015.6,1010.7,0.15,6.0,10.700000000000003,24.1,17.0,13.200000000000001,53,4.600000000000001,0.9097734273968858,1,4.800000000000068,1.0991493677345872,Light Drizzle 🌦
2013-08-25,2013,8,25,33.5,23.1,47430.23,43339.73,0,19,17.0,92,38,0.0,0.0,30.2,14.8,3.0,1012.7,1009.3,0.15,5.8,10.399999999999999,15.399999999999999,10.5,15.0,54,4.800000000000001,0.9137575339609358,0,3.199999999999932,1.0943569709139647,Clear Sky ☀️
2013-08-26,2013,8,26,33.5,23.1,47303.18,42635.49,5,99,13.3,92,28,0.0,0.0,48.2,12.6,2.9,1012.7,1007.5,0.15,6.17,10.399999999999999,35.6,11.85,17.900000000000002,64,8.5,0.9013239701855139,0,5.199999999999932,1.1094529591905902,Cloudy ☁️
2013-08-27,2013,8,27,33.5,23.1,47175.45,39782.61,3,68,15.3,82,28,0.4,2.0,37.1,12.2,3.6,1013.4,1008.8,0.15,5.66,10.399999999999999,24.900000000000002,10.0,12.799999999999999,54,6.5,0.8432905250506355,1,4.600000000000023,1.185801137704698,Light Drizzle 🌦
2013-08-28,2013,8,28,32.6,23.1,47047.11,41844.75,0,100,17.0,82,44,0.0,0.0,34.6,13.0,3.3,1015.0,1012.5,0.15,5.56,9.5,21.6,11.700000000000001,16.8,38,4.800000000000001,0.8894223258346793,0,2.5,1.1242984054533616,Cloudy ☁️
2013-08-29,2013,8,29,33.5,22.7,46918.27,42504.0,0,99,17.0,96,37,0.0,0.0,36.4,7.6,2.1,1016.3,1012.8,0.15,5.87,10.8,28.799999999999997,10.4,16.599999999999998,59,4.800000000000001,0.9059157552058079,0,3.3999999999999773,1.1038294318315491,Cloudy ☁️
2013-08-30,2013,8,30,33.5,23.1,46789.03,40856.93,0,85,17.0,97,53,0.0,0.0,43.2,13.0,1.6,1014.4,1011.3,0.15,4.95,10.399999999999999,30.200000000000003,12.3,21.4,44,4.800000000000001,0.8732160081113031,0,3.1000000000000227,1.1451639865259937,Cloudy ☁️
2013-08-31,2013,8,31,29.9,23.1,46659.45,33882.24,18,100,17.0,92,56,0.3,2.0,43.9,15.5,8.7,1016.8,1012.7,0.15,4.37,6.799999999999997,28.4,16.1,14.8,36,4.800000000000001,0.7261602955028402,1,4.100000000000023,1.3770657705697567,Light Drizzle 🌦
2013-09-01,2013,9,1,28.5,23.1,46529.62,39600.0,18,99,17.0,86,63,0.4,4.0,45.4,24.5,9.7,1016.4,1013.6,0.15,4.06,5.399999999999999,20.9,17.75,16.1,23,4.800000000000001,0.8510707802900603,1,2.7999999999999545,1.1749607333148153,Light Drizzle 🌦
2013-09-02,2013,9,2,27.4,23.1,46399.64,38542.6,18,73,17.0,87,63,1.9,5.0,49.7,24.5,13.6,1019.0,1014.6,0.15,3.99,4.299999999999997,25.200000000000003,20.1,13.000000000000002,24,4.300000000000001,0.8306659275804726,1,4.399999999999977,1.2038221650286949,Light Drizzle 🌦
2013-09-03,2013,9,3,28.6,23.1,46269.59,42284.38,11,100,17.0,90,58,0.2,2.0,40.0,24.5,11.8,1019.7,1017.9,0.15,4.48,5.5,15.5,17.25,10.899999999999999,32,4.5,0.9138697792653879,1,1.7999999999999545,1.0942219272949658,Light Drizzle 🌦
2013-09-04,2013,9,4,29.4,22.5,46139.55,38144.35,18,98,17.0,91,52,0.4,3.0,29.2,15.5,1.6,1019.4,1017.1,0.15,3.87,6.899999999999999,13.7,7.8,12.4,39,4.600000000000001,0.8267169922550176,1,2.2000000000000455,1.209572071038803,Light Drizzle 🌦
2013-09-05,2013,9,5,29.8,20.7,46009.59,39370.43,0,100,17.0,94,59,1.9,5.0,36.0,9.4,1.6,1017.5,1011.3,0.152,4.13,9.100000000000001,26.6,9.850000000000001,16.5,35,4.800000000000001,0.8557005180876422,1,6.100000000000023,1.1686034771914557,Heavy Drizzle 🌧
2013-09-06,2013,9,6,31.8,22.4,45879.81,42152.13,0,69,17.0,96,48,0.0,0.0,28.1,9.0,1.6,1014.3,1011.1,0.152,4.56,9.400000000000002,19.1,8.35,13.5,48,4.800000000000001,0.9187511892486041,0,3.199999999999932,1.0884081443062472,Partly Cloudy ⛅
2013-09-07,2013,9,7,30.8,23.1,45750.15,41209.2,0,61,17.0,97,57,0.0,0.0,31.0,10.8,6.5,1018.3,1014.0,0.151,4.55,7.699999999999999,20.2,11.6,10.2,40,4.800000000000001,0.9007445877226631,0,4.2999999999999545,1.1101656871357093,Partly Cloudy ⛅
2013-09-08,2013,9,8,32.0,23.1,45619.72,39600.0,7,86,17.0,95,47,0.0,0.0,36.0,9.4,4.9,1020.5,1018.1,0.15,5.06,8.899999999999999,26.6,12.55,15.299999999999999,48,4.800000000000001,0.8680456609553938,0,2.400000000000091,1.1519840408070503,Cloudy ☁️
2013-09-09,2013,9,9,33.1,22.3,45488.45,42019.5,12,100,16.8,96,38,0.0,0.0,27.7,10.4,2.5,1020.5,1018.4,0.15,4.98,10.8,17.299999999999997,8.9,12.8,58,5.0,0.9237399823471673,0,2.1000000000000227,1.0825299556169012,Cloudy ☁️
2013-09-10,2013,9,10,30.1,22.5,45356.4,39800.37,6,98,17.0,96,53,0.0,0.0,36.0,6.5,3.3,1020.8,1017.0,0.15,4.54,7.600000000000001,29.5,11.35,16.099999999999998,43,4.800000000000001,0.8775028441410694,0,3.7999999999999545,1.1395688138373126,Cloudy ☁️
2013-09-11,2013,9,11,30.7,21.7,45223.68,40915.95,2,75,17.0,94,51,0.0,0.0,29.2,6.5,3.9,1017.4,1014.9,0.15,4.64,9.0,22.7,9.7,11.6,43,4.800000000000001,0.9047461418442727,0,2.5,1.1052554014900915,Partly Cloudy ⛅
2013-09-12,2013,9,12,30.1,23.0,45090.37,32125.63,18,100,17.0,97,57,0.4,2.0,35.3,6.1,1.8,1018.6,1014.8,0.15,4.06,7.100000000000001,29.199999999999996,10.65,17.7,40,4.800000000000001,0.7124720866118419,1,3.800000000000068,1.4035200704213295,Light Drizzle 🌦
2013-09-13,2013,9,13,29.4,21.9,44956.55,37580.46,3,99,14.8,73,41,0.0,0.0,34.6,20.2,9.7,1021.9,1018.6,0.15,5.21,7.5,14.400000000000002,13.299999999999999,7.199999999999999,32,3.0,0.8359284687103435,0,3.2999999999999545,1.1962427750278994,Cloudy ☁️
2013-09-14,2013,9,14,29.9,21.1,44822.3,39971.36,5,76,15.5,79,45,0.0,0.0,31.7,11.5,1.6,1022.0,1017.3,0.15,4.25,8.799999999999997,20.2,10.0,16.799999999999997,34,4.600000000000001,0.891773960729369,0,4.7000000000000455,1.1213323406473874,Partly Cloudy ⛅
2013-09-15,2013,9,15,33.5,22.7,44687.72,35955.05,0,99,17.0,92,42,1.1,2.0,31.3,16.2,7.8,1017.9,1011.6,0.15,5.15,10.8,15.100000000000001,13.25,10.899999999999999,50,4.800000000000001,0.8045845704368001,1,6.2000000000000455,1.2428428595465852,Moderate Drizzle 🌧
2013-09-16,2013,9,16,30.4,23.1,44552.88,38759.0,10,100,17.0,86,54,0.0,0.0,33.8,14.8,8.9,1012.9,1010.0,0.15,4.77,7.299999999999997,18.999999999999996,13.25,8.700000000000001,32,4.800000000000001,0.8699549838304506,0,2.8999999999999773,1.1494551083591331,Cloudy ☁️
2013-09-17,2013,9,17,31.9,22.7,44417.86,35959.09,1,100,17.0,83,46,0.0,0.0,29.9,7.6,1.6,1012.7,1009.1,0.15,4.66,9.2,22.299999999999997,9.350000000000001,15.500000000000002,37,3.0,0.8095637655663734,0,3.5,1.2351987995580658,Cloudy ☁️
2013-09-18,2013,9,18,29.3,22.4,44282.75,38620.54,18,100,15.5,74,43,0.0,0.0,32.8,13.7,7.0,1013.2,1010.9,0.15,4.6,6.900000000000002,19.099999999999998,12.1,10.2,31,3.6999999999999993,0.8721350864614326,0,2.2999999999999545,1.1465816743713482,Cloudy ☁️
2013-09-19,2013,9,19,23.5,19.9,44147.63,28800.0,18,100,16.0,95,63,1.9,5.0,26.3,9.0,1.6,1013.2,1010.6,0.155,2.03,3.6000000000000014,17.3,7.8,12.4,32,3.3000000000000007,0.6523566497227598,1,2.599999999999909,1.5328505954654352,Moderate Rain 🌧
2013-09-20,2013,9,20,26.6,19.2,44012.58,39894.16,4,60,14.8,95,54,0.0,0.0,28.1,10.4,4.3,1018.0,1012.2,0.167,3.82,7.400000000000002,17.700000000000003,10.700000000000001,12.8,41,3.8999999999999986,0.9064262990263239,0,5.800000000000068,1.1032060029336892,Partly Cloudy ⛅
2013-09-21,2013,9,21,27.0,18.3,43877.68,39992.21,0,72,14.4,81,46,0.0,0.0,28.1,13.0,5.5,1020.6,1017.9,0.165,3.8,8.7,15.100000000000001,10.0,9.0,35,3.5999999999999996,0.9114476882095862,0,2.7000000000000455,1.0971282375183187,Partly Cloudy ⛅
2013-09-22,2013,9,22,25.3,19.4,43743.01,39212.52,7,51,16.7,85,63,1.0,5.0,42.8,19.1,13.3,1021.0,1019.2,0.164,3.73,5.900000000000002,23.699999999999996,18.65,10.7,22,2.0,0.8964293952336612,1,1.8000000000000682,1.115508375682673,Light Drizzle 🌦
2013-09-23,2013,9,23,25.3,19.4,43608.64,39863.97,0,45,16.4,93,58,0.1,1.0,31.7,6.5,3.5,1020.7,1017.8,0.163,3.53,5.900000000000002,25.2,10.3,13.600000000000001,35,2.3000000000000007,0.9141300898170638,1,2.8999999999999773,1.0939087625050263,Light Drizzle 🌦
2013-09-24,2013,9,24,27.3,17.1,43474.67,39770.59,0,10,15.2,97,48,0.0,0.0,27.4,6.5,2.2,1019.0,1016.2,0.162,4.15,10.2,20.9,9.25,14.100000000000001,49,2.6999999999999993,0.91479912325959,0,2.800000000000068,1.0931086738045928,Clear Sky ☀️
2013-09-25,2013,9,25,29.8,20.1,43341.17,39677.16,0,54,16.1,88,44,0.0,0.0,33.8,17.3,11.5,1016.7,1013.9,0.161,4.83,9.7,16.499999999999996,15.3,7.600000000000001,44,3.3999999999999986,0.9154612115916576,0,2.699999999999932,1.0923180409575444,Partly Cloudy ⛅
2013-09-26,2013,9,26,31.1,20.7,43208.22,39469.99,0,12,16.4,94,42,0.0,0.0,26.3,14.0,1.6,1016.1,1013.2,0.159,4.17,10.400000000000002,12.3,7.8999999999999995,12.6,52,5.400000000000002,0.913483360342083,0,2.800000000000068,1.0946829557606739,Clear Sky ☀️
2013-09-27,2013,9,27,28.8,21.7,43075.76,38707.77,0,52,17.0,96,58,0.0,0.0,26.6,13.3,6.5,1016.3,1013.7,0.158,3.67,7.100000000000001,13.3,10.25,7.5,38,4.800000000000001,0.8985974942752024,0,2.5,1.112816552941362,Partly Cloudy ⛅
2013-09-28,2013,9,28,31.4,21.5,42942.88,38736.64,0,86,17.0,97,50,0.0,0.0,35.6,10.1,4.7,1014.2,1010.2,0.157,4.31,9.899999999999999,25.5,11.85,14.3,47,4.800000000000001,0.9020503515367391,0,3.8999999999999773,1.1085569487454578,Cloudy ☁️
2013-09-29,2013,9,29,30.7,21.8,42809.46,36852.6,0,100,17.0,97,57,0.0,0.0,37.8,6.1,1.9,1012.7,1007.5,0.156,4.13,8.899999999999999,31.699999999999996,11.75,19.700000000000003,40,4.800000000000001,0.8608517836945385,0,5.199999999999932,1.1616086352486596,Cloudy ☁️
2013-09-30,2013,9,30,30.8,22.5,42675.59,36370.82,2,100,13.5,77,35,0.0,0.0,30.6,8.3,1.6,1012.7,1007.5,0.155,4.55,8.3,22.3,8.55,13.9,42,6.0,0.852262850964685,0,5.199999999999932,1.1733146705333963,Cloudy ☁️
2013-10-01,2013,10,1,30.2,20.9,42541.36,38177.75,1,80,14.9,78,44,0.0,0.0,30.6,10.4,7.1,1012.7,1009.2,0.154,4.15,9.3,20.200000000000003,10.95,7.700000000000001,34,4.9,0.8974266455045161,0,3.3999999999999773,1.1142680155845857,Cloudy ☁️
2013-10-02,2013,10,2,31.1,21.2,42406.87,38389.93,0,9,17.0,91,44,0.0,0.0,32.0,8.3,1.6,1015.2,1011.6,0.154,4.1,9.900000000000002,23.7,9.850000000000001,16.5,47,3.8999999999999986,0.9052761969935531,0,3.599999999999909,1.104606478665664,Clear Sky ☀️
2013-10-03,2013,10,3,30.3,22.2,42272.2,36408.08,0,100,17.0,95,53,0.0,0.0,36.4,9.7,5.3,1019.7,1014.6,0.153,3.71,8.100000000000001,26.7,13.35,16.099999999999998,42,4.800000000000001,0.8612771514139317,0,5.099999999999909,1.161034555116471,Cloudy ☁️
2013-10-04,2013,10,4,30.4,23.1,42137.45,37160.33,5,87,17.0,89,53,0.0,0.0,40.0,18.0,10.7,1021.0,1018.6,0.153,4.01,7.299999999999997,22.0,16.799999999999997,12.2,36,4.800000000000001,0.881883692534788,0,2.400000000000091,1.1339058639720374,Cloudy ☁️
2013-10-05,2013,10,5,31.8,23.1,42002.69,31953.66,10,100,17.0,90,50,0.2,1.0,35.3,20.5,9.6,1021.0,1016.6,0.153,3.94,8.7,14.799999999999997,14.55,9.9,40,4.800000000000001,0.7607527041720422,1,4.399999999999977,1.3144464688405386,Light Drizzle 🌦
2013-10-06,2013,10,6,28.0,20.0,41868.03,28800.0,18,100,17.0,95,58,1.9,5.0,32.0,14.8,7.0,1020.2,1015.9,0.159,2.45,8.0,17.2,11.85,9.7,37,4.800000000000001,0.6878756893983309,1,4.2999999999999545,1.453700565952571,Moderate Rain 🌧
2013-10-07,2013,10,7,23.7,18.8,41733.55,28800.0,18,100,16.6,92,63,1.9,5.0,28.1,7.9,2.8,1021.2,1018.2,0.191,1.88,4.899999999999999,20.200000000000003,10.1,14.599999999999998,29,1.6999999999999993,0.6900922638979909,1,3.0,1.4490312836359849,Moderate Rain 🌧
2013-10-08,2013,10,8,24.0,18.8,41599.36,34851.34,18,100,17.0,96,63,1.9,5.0,26.3,8.6,3.9,1020.9,1018.7,0.198,2.46,5.199999999999999,17.700000000000003,8.95,10.1,33,2.0,0.8377854851613101,1,2.2999999999999545,1.193588723167512,Moderate Drizzle 🌧
2013-10-09,2013,10,9,24.7,19.0,41465.53,36000.0,16,99,17.0,93,63,0.1,1.0,26.3,6.8,4.2,1020.4,1017.4,0.199,2.91,5.699999999999999,19.5,9.1,9.8,30,2.5,0.8681910010555756,1,3.0,1.1517882836587872,Light Drizzle 🌦
2013-10-10,2013,10,10,27.2,19.2,41332.17,36437.45,3,98,17.0,96,62,0.1,1.0,26.3,7.9,4.5,1017.4,1012.4,0.198,2.88,8.0,18.4,10.25,11.5,34,4.100000000000001,0.8815760217767419,1,4.899999999999977,1.1343009924955645,Light Drizzle 🌦
2013-10-11,2013,10,11,29.5,21.2,41199.36,36049.55,1,78,17.0,94,51,0.0,0.0,29.5,15.5,5.2,1015.8,1011.2,0.195,3.88,8.3,14.0,11.799999999999999,13.2,43,4.300000000000001,0.8750026699443876,0,4.600000000000023,1.1428219541726825,Partly Cloudy ⛅
2013-10-12,2013,10,12,32.4,22.1,41067.21,36421.84,0,36,15.0,74,38,0.0,0.0,28.8,15.5,9.7,1017.9,1014.5,0.193,4.97,10.299999999999997,13.3,13.6,7.800000000000001,36,3.6999999999999993,0.8868837206131119,0,3.3999999999999773,1.127512571781882,Mainly Clear 🌤
2013-10-13,2013,10,13,29.0,19.0,40935.82,36153.78,5,59,15.2,97,54,0.0,0.0,26.3,9.4,3.1,1018.9,1016.7,0.191,3.11,10.0,16.9,8.55,10.9,43,6.600000000000001,0.8831820151642253,0,2.1000000000000227,1.132238116232487,Partly Cloudy ⛅
2013-10-14,2013,10,14,28.5,20.0,40805.28,36073.16,2,97,17.0,97,61,0.0,0.0,26.3,10.8,1.6,1020.6,1017.4,0.189,3.17,8.5,15.5,7.8,12.4,36,4.600000000000001,0.8840316743323414,0,3.1000000000000227,1.1311498313474242,Cloudy ☁️
2013-10-15,2013,10,15,28.9,20.2,40675.69,33358.58,6,100,17.0,97,54,0.0,0.0,26.3,6.1,1.6,1020.5,1015.5,0.187,2.9,8.7,20.200000000000003,7.8,12.4,43,4.199999999999999,0.8201109802931431,0,4.899999999999977,1.2193106148218893,Cloudy ☁️
2013-10-16,2013,10,16,29.0,21.6,40547.16,36085.69,0,100,14.1,94,41,0.0,0.0,39.2,18.7,11.0,1016.7,1013.7,0.186,4.57,7.399999999999999,20.500000000000004,16.2,10.399999999999999,53,7.700000000000001,0.8899683726307835,0,2.8999999999999773,1.123604298426927,Cloudy ☁️
2013-10-17,2013,10,17,28.0,21.0,40419.62,36019.17,0,34,15.4,80,46,0.0,0.0,42.8,17.3,9.4,1017.7,1015.4,0.183,4.4,7.0,25.499999999999996,17.4,15.999999999999998,34,2.4000000000000004,0.8911308419030163,0,2.199999999999932,1.122138512949828,Mainly Clear 🌤
2013-10-18,2013,10,18,27.4,16.5,40292.07,36000.0,0,100,11.2,89,40,0.0,0.0,26.3,10.1,2.2,1018.3,1014.8,0.181,3.46,10.899999999999999,16.200000000000003,9.35,14.3,49,9.400000000000002,0.8934760611703494,0,3.3999999999999773,1.1191930779700563,Cloudy ☁️
2013-10-19,2013,10,19,28.9,21.8,40164.39,35777.53,0,100,17.0,94,54,0.0,0.0,36.4,17.3,11.4,1020.7,1016.2,0.18,3.36,7.099999999999998,19.099999999999998,15.55,8.299999999999999,40,4.100000000000001,0.8907773776721121,0,4.5,1.1225835717677612,Cloudy ☁️
2013-10-20,2013,10,20,28.2,21.8,40036.66,36000.0,0,90,17.0,95,59,0.0,0.0,38.2,15.5,10.3,1022.9,1020.1,0.179,3.38,6.399999999999999,22.700000000000003,15.65,10.7,36,4.399999999999999,0.8991759052828082,0,2.7999999999999545,1.1120985528179774,Cloudy ☁️
2013-10-21,2013,10,21,26.7,20.4,39909.02,36000.0,0,95,15.5,85,50,0.0,0.0,30.6,15.1,8.9,1022.6,1020.1,0.178,3.54,6.300000000000001,15.500000000000002,12.350000000000001,6.9,35,3.1999999999999993,0.9020517166294738,0,2.5,1.1085530957473402,Cloudy ☁️
2013-10-22,2013,10,22,27.3,17.8,39781.57,36000.0,0,60,15.0,92,47,0.0,0.0,32.4,10.4,4.2,1021.6,1018.1,0.176,3.48,9.5,22.0,10.75,13.100000000000001,45,2.6000000000000014,0.9049416601707776,0,3.5,1.1050129163078803,Partly Cloudy ⛅
