date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2015-09-09,100,3,20.1,15.4,90,52,12.6,3.4
2015-09-10,60,0,18.8,15.2,80,46,10.4,6.3
2015-09-11,55,0,20.2,16.1,92,42,6.5,1.1
2015-09-12,31,0,21.0,16.2,93,38,11.5,7.1
2015-09-13,83,0,22.0,17.6,90,38,15.1,8.7
2015-09-14,43,0,23.3,18.3,94,38,17.3,11.5
2015-09-15,82,0,23.9,18.8,98,38,11.9,6.8
2015-09-16,45,0,22.7,16.2,93,31,15.8,10.0
2015-09-17,48,0,23.3,14.9,92,28,11.9,7.2
2015-09-18,32,0,23.0,17.6,86,34,6.1,0.5
2015-09-19,90,0,23.2,20.2,98,46,7.2,2.5
2015-09-20,55,0,21.7,11.7,81,33,30.2,19.2
2015-09-21,50,0,14.4,10.1,63,31,30.2,18.3
2015-09-22,22,0,16.8,10.7,75,31,16.6,7.8
2015-09-23,95,0,19.4,9.4,76,26,11.2,1.4
2015-09-24,90,13,19.4,10.1,79,34,13.3,6.3
2015-09-25,100,18,12.9,10.3,62,37,14.4,6.5
2015-09-26,77,8,14.5,11.0,67,36,12.2,4.3
2015-09-27,71,1,16.0,11.7,74,38,12.6,1.6
2015-09-28,66,6,17.7,15.2,94,51,10.1,1.3
2015-09-29,39,1,18.9,16.7,96,55,9.4,1.5
2015-09-30,81,0,19.2,16.1,95,47,9.0,7.2
2015-10-01,82,14,19.6,17.4,92,56,10.4,0.5
2015-10-02,42,0,16.5,13.0,78,45,16.2,5.8
2015-10-03,94,0,19.6,15.5,88,49,7.9,5.4
2015-10-04,100,36,19.7,12.2,97,32,12.6,8.3
2015-10-05,90,0,19.1,12.9,85,31,8.6,3.6
2015-10-06,94,0,18.9,13.9,83,32,7.6,4.0
2015-10-07,72,1,18.6,15.5,75,42,11.5,6.0
2015-10-08,75,6,18.7,15.3,80,46,13.0,5.4
2015-10-09,100,57,22.7,17.4,93,64,15.8,5.8
2015-10-10,100,0,21.1,10.7,94,35,22.3,7.1
2015-10-11,93,0,16.3,11.1,76,39,18.0,1.5
2015-10-12,70,0,18.5,10.0,91,29,16.2,10.1
2015-10-13,100,0,21.0,14.3,92,34,23.0,14.0
2015-10-14,90,10,22.0,17.2,96,41,11.9,3.8
2015-10-15,97,5,20.9,14.6,92,61,20.9,14.7
2015-10-16,87,0,15.9,14.2,75,51,15.1,7.1
2015-10-17,100,4,19.3,14.0,93,41,5.0,0.0
2015-10-18,100,0,20.7,15.3,95,41,14.4,8.8
2015-10-19,86,0,21.2,10.1,96,27,18.4,8.0
2015-10-20,100,12,20.7,10.1,86,37,14.8,5.2
2015-10-21,100,25,20.7,12.3,93,36,8.3,5.2
2015-10-22,97,7,12.5,9.6,70,43,35.3,19.5
2015-10-23,66,8,12.2,7.8,74,40,35.6,21.4
2015-10-24,100,6,11.9,9.5,70,49,13.7,7.1
2015-10-25,100,0,14.9,9.5,88,39,8.3,2.5
2015-10-26,100,14,15.8,8.8,88,31,23.8,14.2
2015-10-27,98,2,16.2,11.5,71,40,10.1,2.2
2015-10-28,82,0,19.8,15.8,94,48,8.6,2.1
2015-10-29,100,17,19.5,13.8,99,54,7.9,2.5
2015-10-30,67,10,13.6,9.8,76,46,16.9,11.2
2015-10-31,100,12,15.6,10.8,95,51,19.8,10.5
2015-11-01,66,17,15.4,13.9,94,63,16.9,9.7
2015-11-02,71,1,16.7,14.7,92,62,10.4,6.5
2015-11-03,97,1,17.4,14.7,100,54,6.8,4.0
2015-11-04,100,0,18.0,15.6,97,51,12.2,2.6
2015-11-05,96,31,17.9,15.6,96,65,5.8,4.3
2015-11-06,48,4,16.0,13.5,92,57,21.2,13.6
2015-11-07,75,25,16.2,15.0,93,74,18.7,11.7
2015-11-08,57,0,15.0,13.4,89,60,15.8,9.7
2015-11-09,30,0,14.8,10.7,96,48,14.4,8.2
2015-11-10,52,1,14.2,11.8,91,55,17.3,10.6
2015-11-11,89,14,15.5,13.9,89,61,13.3,6.6
2015-11-12,90,2,15.0,12.3,94,57,9.4,5.6
2015-11-13,83,7,16.5,13.2,92,59,9.0,5.5
2015-11-14,86,1,16.4,12.9,91,61,17.3,11.7
2015-11-15,97,2,14.0,9.6,86,46,22.7,12.5
2015-11-16,67,14,14.0,11.0,81,48,14.0,8.0
2015-11-17,95,3,14.4,11.3,84,50,15.8,9.6
2015-11-18,85,8,14.3,9.4,85,45,18.7,10.9
2015-11-19,75,3,12.8,11.0,81,48,20.5,11.8
2015-11-20,86,0,13.5,11.0,79,47,19.8,9.4
2015-11-21,73,0,11.6,2.5,83,22,13.3,8.2
2015-11-22,100,82,11.7,6.0,91,48,9.4,0.5
2015-11-23,84,1,12.1,10.2,95,61,11.2,3.0
2015-11-24,100,5,12.8,8.6,87,75,12.6,8.0
2015-11-25,98,15,8.5,4.4,80,45,23.8,13.3
2015-11-26,100,1,7.1,3.7,67,48,33.5,20.6
2015-11-27,39,1,6.7,2.5,70,41,34.2,21.8
2015-11-28,96,0,7.0,4.5,75,41,18.4,11.5
2015-11-29,51,0,9.8,5.3,76,41,21.2,13.0
2015-11-30,52,1,9.6,7.1,79,47,18.0,10.1
2015-12-01,96,0,9.7,4.4,84,35,11.2,5.8
2015-12-02,4,0,9.5,3.2,90,32,8.6,3.0
2015-12-03,97,0,12.4,7.2,100,56,6.5,2.3
2015-12-04,100,54,12.7,10.1,99,59,7.6,0.8
2015-12-05,91,28,13.5,10.7,96,66,9.0,5.0
2015-12-06,84,15,14.8,12.3,98,75,9.4,6.0
2015-12-07,100,14,15.0,11.6,99,58,10.4,5.2
2015-12-08,100,0,13.9,10.0,100,51,10.4,5.1
2015-12-09,82,0,12.6,8.5,96,58,11.2,6.8
2015-12-10,52,3,11.3,7.9,91,53,18.4,11.5
2015-12-11,41,1,9.5,6.4,81,50,18.0,11.2
2015-12-12,99,0,6.7,0.7,90,32,7.9,1.1
2015-12-13,94,39,6.4,-0.7,88,28,14.0,7.9
2015-12-14,76,0,8.8,3.3,87,42,9.4,4.5
2015-12-15,92,17,10.9,7.3,87,55,14.0,8.8
2015-12-16,100,25,11.8,9.5,94,55,15.1,9.8
2015-12-17,52,5,11.4,7.9,86,60,15.8,10.2
2015-12-18,72,0,9.0,5.7,87,46,9.0,4.7
2015-12-19,55,0,9.5,6.8,95,46,9.7,5.0
2015-12-20,65,3,12.3,6.4,94,62,9.4,6.4
2015-12-21,82,27,12.1,10.1,91,61,13.0,7.1
2015-12-22,62,25,12.5,10.8,93,61,8.6,4.9
2015-12-23,100,0,12.6,8.6,100,51,8.6,5.7
2015-12-24,100,0,9.9,4.3,87,35,18.4,10.4
2015-12-25,100,29,10.2,3.7,91,37,13.3,7.7
2015-12-26,73,12,11.5,7.7,98,61,7.6,1.8
2015-12-27,86,19,11.1,8.6,94,58,9.7,5.6
2015-12-28,72,1,11.5,9.2,96,60,10.4,5.6
2015-12-29,98,0,10.1,4.8,99,39,8.3,4.9
2015-12-30,100,49,11.9,6.5,94,60,12.2,6.6
2015-12-31,100,11,11.8,9.3,96,62,7.6,3.0
2016-01-01,100,10,11.6,8.7,96,58,9.0,3.4
2016-01-02,70,0,10.8,7.4,92,41,4.3,1.1
2016-01-03,100,5,9.5,6.0,90,43,6.1,3.1
2016-01-04,100,1,11.2,6.8,73,39,9.4,7.9
2016-01-05,83,0,10.4,5.7,74,38,15.1,4.2
2016-01-06,100,9,13.3,3.9,95,57,9.7,4.2
2016-01-07,96,0,8.0,1.6,72,43,15.1,8.6
2016-01-08,96,0,9.2,3.6,74,38,15.5,9.6
2016-01-09,100,15,9.5,3.5,74,37,9.4,3.1
2016-01-10,86,0,11.1,6.2,81,40,11.5,1.5
2016-01-11,39,0,9.3,4.4,74,28,6.5,3.0
2016-01-12,100,0,10.7,7.1,94,38,7.2,5.7
2016-01-13,28,0,8.9,4.6,73,41,16.2,9.4
2016-01-14,82,0,7.4,4.4,93,36,11.2,6.2
2016-01-15,100,1,11.8,5.8,92,46,11.2,4.3
2016-01-16,100,20,11.4,-1.7,93,39,40.0,23.4
2016-01-17,46,10,3.8,1.3,73,50,39.6,20.8
2016-01-18,95,2,5.2,0.9,83,47,11.2,3.5
2016-01-19,62,3,6.7,-2.2,78,36,22.0,11.9
2016-01-20,98,8,7.0,3.3,88,46,10.8,3.0
2016-01-21,72,0,8.1,4.2,85,46,7.2,1.1
2016-01-22,85,11,9.5,7.3,93,57,6.8,4.0
2016-01-23,97,6,9.1,6.0,93,52,11.5,8.0
2016-01-24,100,23,10.7,7.5,90,62,13.7,9.1
2016-01-25,97,0,8.3,5.8,94,50,11.9,0.7
2016-01-26,24,0,10.2,5.0,95,49,11.2,1.5
2016-01-27,100,0,10.7,6.9,100,61,3.6,0.5
2016-01-28,100,32,9.1,6.9,100,47,11.5,3.8
2016-01-29,100,0,11.6,4.6,98,43,10.4,3.2
2016-01-30,100,76,11.2,8.2,100,54,9.7,3.7
2016-01-31,98,0,10.6,7.6,97,49,10.8,6.2
2016-02-01,93,0,10.3,7.0,88,44,14.4,8.8
2016-02-02,39,0,11.6,8.9,93,54,11.9,7.7
2016-02-03,2,0,11.6,6.9,95,39,14.4,4.7
2016-02-04,97,1,11.1,0.4,87,34,30.6,18.7
2016-02-05,96,3,8.4,3.6,74,44,12.2,5.5
2016-02-06,100,4,8.5,1.7,91,33,6.8,2.5
2016-02-07,100,1,10.8,0.0,90,27,29.5,12.9
2016-02-08,100,0,10.4,4.8,91,45,17.3,9.2
2016-02-09,99,0,6.3,3.0,77,30,15.5,9.4
2016-02-10,98,16,10.9,1.9,84,35,12.6,4.0
2016-02-11,98,0,11.5,7.7,90,35,11.9,4.4
2016-02-12,100,0,13.3,7.9,89,37,5.4,2.4
2016-02-13,100,48,12.7,7.6,82,35,10.4,3.1
2016-02-14,100,11,13.4,8.9,91,41,9.0,1.1
2016-02-15,82,0,8.4,0.2,51,23,15.8,5.4
2016-02-16,66,0,11.0,2.4,91,30,13.3,2.9
2016-02-17,98,2,8.1,5.5,78,48,23.0,12.2
2016-02-18,97,0,8.2,2.0,82,34,12.2,5.9
2016-02-19,0,0,8.9,4.1,86,39,10.1,1.5
2016-02-20,1,0,9.6,2.9,98,37,6.8,3.0
2016-02-21,100,0,9.9,4.7,91,36,10.4,1.8
2016-02-22,100,5,8.8,3.5,92,24,6.1,4.1
2016-02-23,100,2,10.7,2.4,68,36,23.0,9.7
2016-02-24,54,0,10.3,6.4,83,40,14.0,8.2
2016-02-25,51,0,10.1,-2.8,83,16,19.1,6.5
2016-02-26,92,0,8.7,4.1,73,36,12.2,6.4
2016-02-27,100,0,9.8,0.9,86,26,31.7,19.5
2016-02-28,100,0,10.8,-3.2,87,24,17.6,1.8
2016-02-29,72,0,6.2,-5.2,68,21,11.2,4.0
2016-03-01,99,0,6.3,1.7,81,38,9.4,4.3
2016-03-02,98,0,5.8,2.3,65,34,20.5,10.0
2016-03-03,88,0,5.4,-0.2,64,31,17.3,9.6
2016-03-04,43,0,6.6,1.7,66,31,15.5,7.1
2016-03-05,100,0,11.2,1.6,90,21,23.4,5.5
2016-03-06,99,15,11.1,6.1,90,45,15.5,5.2
2016-03-07,76,0,7.2,-0.1,82,33,17.3,0.7
2016-03-08,100,0,6.2,-2.6,75,23,19.4,3.3
2016-03-09,100,0,8.7,-0.4,92,34,18.7,6.4
2016-03-10,100,72,8.9,-0.7,91,28,11.9,3.2
2016-03-11,99,32,8.6,3.0,93,46,8.6,2.6
2016-03-12,100,10,9.2,4.2,88,45,26.6,14.5
2016-03-13,98,5,8.8,5.4,87,48,30.6,17.1
2016-03-14,98,0,9.4,4.2,88,40,11.9,6.0
2016-03-15,100,0,11.5,6.8,99,46,7.9,0.8
2016-03-16,100,0,11.5,9.3,95,59,13.0,5.9
2016-03-17,97,1,10.8,6.8,98,50,9.7,2.6
2016-03-18,100,6,11.7,4.7,98,39,9.7,5.6
2016-03-19,94,0,11.8,8.1,98,47,5.8,1.8
2016-03-20,79,0,12.4,5.3,90,24,19.1,11.3
2016-03-21,4,0,11.4,6.5,78,27,25.2,4.3
2016-03-22,77,0,13.3,-6.9,97,9,14.8,5.8
2016-03-23,83,1,7.4,2.4,61,29,17.6,9.4
2016-03-24,57,0,7.0,3.4,77,33,16.2,9.4
2016-03-25,59,0,7.7,2.0,78,34,25.6,13.8
2016-03-26,99,0,11.3,3.9,86,32,15.5,9.3
2016-03-27,83,0,12.2,8.7,98,42,8.6,3.1
2016-03-28,100,0,12.6,8.7,98,41,4.7,1.1
2016-03-29,41,0,12.5,7.5,97,32,5.0,4.0
2016-03-30,0,0,11.9,5.9,92,21,14.4,9.7
2016-03-31,100,0,11.5,7.6,63,27,18.4,10.0
2016-04-01,100,0,13.2,8.0,75,30,21.2,10.2
2016-04-02,100,0,13.4,11.1,86,48,19.1,8.4
2016-04-03,100,0,13.4,11.3,88,52,13.0,7.9
2016-04-04,100,9,13.7,10.5,95,40,4.3,0.7
2016-04-05,100,0,13.5,11.7,95,48,12.6,7.7
2016-04-06,100,58,13.4,11.0,82,53,22.3,13.4
2016-04-07,100,29,15.9,12.0,96,73,23.8,8.7
2016-04-08,98,0,11.8,7.2,81,39,14.4,5.5
2016-04-09,99,0,12.4,3.8,90,38,19.1,4.4
2016-04-10,4,0,11.8,4.3,87,36,18.0,1.3
2016-04-11,0,0,12.2,5.9,92,24,18.4,10.8
2016-04-12,0,0,8.8,3.9,59,16,24.8,13.5
2016-04-13,35,0,12.5,4.6,65,21,19.8,0.7
2016-04-14,42,0,11.2,7.7,73,35,22.7,10.7
2016-04-15,99,0,11.6,6.8,93,33,9.4,2.3
2016-04-16,98,8,14.8,7.5,91,27,13.7,9.3
2016-04-17,82,0,14.8,12.6,97,42,6.8,1.8
2016-04-18,95,0,14.8,12.2,94,47,26.6,16.6
2016-04-19,99,4,13.3,9.2,85,43,27.4,15.8
2016-04-20,99,0,15.1,9.0,92,41,19.4,12.0
2016-04-21,98,2,14.8,8.3,94,37,13.7,8.9
2016-04-22,100,2,14.2,12.4,94,58,12.2,6.2
2016-04-23,100,3,14.0,11.1,100,47,6.5,1.1
2016-04-24,99,35,14.1,9.9,93,40,7.6,5.2
2016-04-25,94,0,11.1,3.0,73,29,20.9,10.8
2016-04-26,8,0,11.7,3.1,75,33,12.2,1.3
2016-04-27,100,0,15.1,10.2,89,36,16.9,5.0
2016-04-28,94,1,15.3,13.7,95,44,14.0,7.4
2016-04-29,100,24,15.3,12.3,88,50,21.6,10.8
2016-04-30,100,0,14.7,10.6,89,37,11.2,4.6
2016-05-01,100,29,14.7,6.2,88,36,21.2,13.9
2016-05-02,85,1,9.2,3.0,82,32,27.7,16.0
2016-05-03,27,0,8.2,6.6,64,31,31.0,16.4
2016-05-04,0,0,12.6,1.9,85,23,10.8,6.4
2016-05-05,100,0,13.4,8.9,94,40,10.1,4.8
2016-05-06,100,22,15.3,11.5,88,44,13.0,7.2
2016-05-07,100,34,15.4,14.2,93,65,23.0,15.5
2016-05-08,100,47,15.0,13.8,93,62,21.6,11.5
2016-05-09,98,1,15.9,14.2,98,54,10.1,9.0
2016-05-10,97,5,18.0,15.1,98,55,13.0,8.0
2016-05-11,93,0,17.5,12.1,90,26,19.4,5.9
2016-05-12,50,0,16.7,9.4,90,36,22.3,12.3
2016-05-13,99,0,12.9,9.5,85,38,7.6,2.5
2016-05-14,83,6,15.4,7.6,94,33,10.1,0.5
2016-05-15,73,0,15.4,8.5,97,34,7.6,1.0
2016-05-16,53,0,15.0,11.0,97,43,7.6,2.6
2016-05-17,33,0,15.4,9.8,94,42,9.0,3.7
2016-05-18,100,42,16.5,11.5,96,42,5.8,5.1
2016-05-19,100,82,16.4,11.5,92,55,11.2,6.6
2016-05-20,100,0,12.8,7.1,75,32,39.2,23.9
2016-05-21,0,0,11.7,8.6,75,34,17.3,6.2
2016-05-22,0,0,12.9,8.5,86,27,9.4,2.8
2016-05-23,11,0,13.9,9.8,69,32,8.3,4.8
2016-05-24,100,0,12.1,7.1,70,34,11.9,5.6
2016-05-25,84,0,16.0,10.9,86,27,9.7,5.9
2016-05-26,15,0,17.3,14.2,94,30,9.7,4.1
2016-05-27,65,0,17.6,14.3,92,27,11.9,1.0
2016-05-28,100,2,17.9,16.1,92,51,4.7,3.7
2016-05-29,100,0,16.1,12.7,77,35,13.7,3.2
2016-05-30,100,0,14.5,9.4,74,36,15.1,6.1
2016-05-31,100,45,15.5,10.8,90,37,7.6,3.4
2016-06-01,100,4,16.4,14.6,89,65,7.2,4.2
2016-06-02,59,0,16.5,13.7,93,50,7.9,5.4
2016-06-03,100,0,16.5,13.9,96,38,9.7,5.8
2016-06-04,99,20,17.5,15.5,89,50,7.6,1.3
2016-06-05,99,0,17.9,15.2,92,52,15.8,8.2
2016-06-06,19,0,17.9,14.0,94,46,10.1,4.3
2016-06-07,75,0,18.1,13.6,96,36,6.1,1.6
2016-06-08,10,0,18.4,14.0,95,40,4.7,2.2
2016-06-09,45,0,16.5,11.8,88,31,4.7,2.3
2016-06-10,88,0,17.9,11.7,83,34,9.0,5.2
2016-06-11,100,0,18.1,14.1,98,38,4.7,2.5
2016-06-12,100,38,18.7,15.5,85,42,13.3,3.8
2016-06-13,100,0,17.4,13.9,71,36,18.0,7.8
2016-06-14,26,0,18.3,14.6,75,36,13.7,2.9
2016-06-15,20,0,19.8,14.7,92,40,8.6,1.0
2016-06-16,56,0,18.1,11.5,67,20,19.1,0.7
2016-06-17,3,0,18.3,15.0,73,45,34.2,18.8
2016-06-18,39,0,16.8,11.7,79,34,33.8,18.9
2016-06-19,95,0,16.0,11.0,77,35,35.3,19.3
2016-06-20,100,3,14.0,10.3,70,36,26.3,14.8
2016-06-21,51,1,16.8,13.1,78,45,19.8,11.5
2016-06-22,43,0,17.4,13.5,90,44,19.8,8.9
2016-06-23,26,0,17.5,11.1,87,36,15.5,6.8
2016-06-24,4,0,17.2,13.8,73,41,18.0,12.3
2016-06-25,0,0,17.4,11.0,68,30,6.1,3.6
2016-06-26,20,0,17.5,13.2,85,27,6.5,1.6
2016-06-27,93,0,16.7,12.9,64,27,10.8,7.0
2016-06-28,23,0,17.6,11.9,74,30,10.8,6.6
2016-06-29,99,0,18.3,14.5,92,36,8.6,4.0
2016-06-30,83,6,20.8,12.6,96,27,11.5,4.7
2016-07-01,50,0,21.6,19.7,89,51,17.6,6.6
2016-07-02,73,1,21.7,19.3,95,57,19.4,11.0
2016-07-03,7,0,19.7,16.2,81,37,18.4,8.7
2016-07-04,48,0,19.7,14.6,78,30,9.4,1.8
2016-07-05,97,0,21.0,15.9,93,30,9.0,5.8
2016-07-06,28,0,20.9,19.0,84,46,7.6,1.9
2016-07-07,0,0,21.7,12.0,86,29,11.2,6.8
2016-07-08,51,0,21.9,17.1,95,40,10.8,6.6
2016-07-09,46,0,21.4,15.5,98,32,3.6,2.4
2016-07-10,85,0,18.7,13.9,71,24,14.8,10.5
2016-07-11,29,0,20.4,16.1,74,28,12.6,7.8
2016-07-12,0,0,22.4,19.5,86,41,10.1,6.6
2016-07-13,8,0,23.0,19.4,95,44,11.9,6.6
2016-07-14,3,0,21.5,10.8,78,30,23.4,13.8
2016-07-15,10,0,13.7,7.8,61,25,34.6,20.9
2016-07-16,17,0,14.6,10.0,68,30,11.5,0.8
2016-07-17,0,0,16.4,10.8,80,32,7.9,3.5
2016-07-18,0,0,17.3,11.3,88,32,4.3,0.4
2016-07-19,0,0,17.8,12.7,92,35,5.4,0.7
2016-07-20,0,0,17.9,11.1,74,26,10.4,7.3
2016-07-21,0,0,20.8,11.3,84,29,10.8,6.1
2016-07-22,24,0,20.9,11.9,95,24,10.4,5.0
2016-07-23,26,0,19.0,11.7,82,25,15.1,2.9
2016-07-24,51,1,21.4,18.1,92,45,9.7,2.9
2016-07-25,53,0,20.8,16.4,87,39,7.9,2.1
2016-07-26,11,0,20.1,16.1,80,37,12.2,6.6
2016-07-27,0,0,20.4,14.5,75,33,9.0,4.8
2016-07-28,0,0,20.5,15.0,85,34,7.2,4.4
2016-07-29,0,0,19.1,13.5,85,27,5.8,2.2
2016-07-30,0,0,20.3,15.0,89,33,4.7,2.1
2016-07-31,0,0,20.1,14.8,80,30,5.8,2.9
2016-08-01,64,0,20.9,14.0,70,25,10.1,2.7
2016-08-02,49,0,21.3,14.4,77,32,8.3,1.3
2016-08-03,0,0,20.2,14.4,77,34,20.5,10.2
2016-08-04,0,0,20.8,15.3,88,35,11.9,5.8
2016-08-05,23,0,21.7,17.6,98,37,6.8,2.8
2016-08-06,86,0,21.7,12.0,84,28,9.7,6.6
2016-08-07,79,0,18.6,14.9,69,38,29.9,17.8
2016-08-08,60,0,19.2,15.6,76,39,14.8,4.8
2016-08-09,0,0,19.2,13.1,80,32,11.5,4.9
2016-08-10,50,0,22.5,17.9,90,37,8.3,4.6
2016-08-11,100,0,22.5,12.9,85,34,14.8,11.2
2016-08-12,7,0,18.7,12.0,70,33,25.6,13.0
2016-08-13,29,0,17.8,13.8,81,40,19.8,10.8
2016-08-14,12,0,18.7,14.5,89,41,14.0,6.6
2016-08-15,6,0,20.3,16.4,86,41,6.1,1.3
2016-08-16,8,0,20.7,16.8,96,37,11.5,6.8
2016-08-17,61,0,21.5,16.7,93,34,7.2,1.5
2016-08-18,85,0,21.9,15.7,93,39,7.9,2.3
2016-08-19,64,0,20.0,13.5,89,28,6.8,4.1
2016-08-20,5,0,20.7,15.0,86,28,13.0,7.4
2016-08-21,64,0,21.2,16.3,90,31,10.1,4.0
2016-08-22,0,0,19.2,13.1,63,30,21.6,13.2
2016-08-23,9,0,17.4,13.2,76,35,32.8,20.1
2016-08-24,42,0,19.8,14.5,79,38,29.5,15.8
2016-08-25,37,0,20.6,17.4,87,46,18.4,9.4
2016-08-26,11,0,22.3,17.9,88,44,13.0,6.8
2016-08-27,35,0,22.3,16.0,96,34,7.9,5.4
2016-08-28,23,0,22.1,17.2,92,35,12.2,6.5
2016-08-29,12,0,22.2,18.2,91,42,5.4,2.1
2016-08-30,70,0,21.6,16.1,92,32,10.4,5.8
2016-08-31,96,3,22.7,17.4,89,36,7.9,1.6
2016-09-01,22,0,23.2,18.4,92,44,13.0,4.2
2016-09-02,79,2,20.8,17.6,86,45,17.3,10.5
2016-09-03,24,0,21.2,15.7,92,37,14.0,5.6
2016-09-04,9,0,21.2,14.0,89,33,6.8,1.1
2016-09-05,100,0,21.1,9.1,84,20,9.4,3.1
2016-09-06,88,0,19.9,8.3,76,31,11.9,11.9
2016-09-07,70,3,19.9,15.8,84,52,14.0,6.9
2016-09-08,72,0,18.0,14.2,79,40,22.0,11.8
2016-09-09,60,0,19.3,16.0,80,45,13.7,8.3
2016-09-10,22,0,21.2,15.2,83,36,10.1,4.6
2016-09-11,69,0,21.7,18.9,96,52,6.1,2.8
2016-09-12,33,0,20.9,16.6,94,44,7.9,5.4
2016-09-13,83,0,21.5,17.6,97,43,7.9,4.0
2016-09-14,100,0,23.5,20.2,95,45,10.1,1.8
2016-09-15,100,0,23.8,18.4,96,44,11.5,4.7
2016-09-16,51,2,23.6,18.8,94,48,14.0,1.3
2016-09-17,93,3,18.8,16.2,73,49,18.0,7.9
2016-09-18,100,1,19.2,16.9,79,47,9.4,5.1
2016-09-19,89,0,18.6,10.8,74,31,27.4,12.6
2016-09-20,100,0,17.6,11.7,74,33,15.1,5.6
2016-09-21,71,0,18.1,12.9,83,36,6.8,3.9
2016-09-22,100,0,19.4,14.0,92,37,6.1,1.5
2016-09-23,100,36,21.1,18.8,96,57,11.2,0.8
2016-09-24,100,34,20.3,18.7,97,63,9.4,1.4
2016-09-25,100,10,20.2,17.3,97,77,7.9,2.7
2016-09-26,88,17,18.6,17.4,89,68,14.0,7.3
2016-09-27,100,67,19.2,17.4,95,75,11.9,6.0
2016-09-28,100,46,18.6,17.0,97,77,10.4,2.6
2016-09-29,100,55,19.8,18.2,96,82,18.7,7.2
2016-09-30,83,14,22.4,18.8,96,65,9.7,5.6
2016-10-01,100,20,22.9,21.8,99,72,6.8,1.3
2016-10-02,87,9,23.4,19.9,97,71,7.6,1.0
2016-10-03,99,0,21.9,20.8,99,72,8.3,1.8
2016-10-04,83,0,21.4,19.3,97,62,5.8,2.5
2016-10-05,100,15,20.0,17.8,94,61,7.9,4.7
2016-10-06,100,9,22.0,19.3,97,65,9.0,5.4
2016-10-07,75,0,21.9,16.3,99,61,12.2,5.8
2016-10-08,72,0,18.8,16.8,95,56,7.9,1.1
2016-10-09,99,0,20.8,18.3,97,67,9.7,1.0
2016-10-10,100,2,19.0,17.2,99,62,5.4,1.0
2016-10-11,72,0,17.2,13.2,90,47,17.6,7.9
2016-10-12,90,0,20.7,14.9,91,65,8.6,1.5
2016-10-13,99,0,22.2,16.8,95,47,14.8,6.6
2016-10-14,100,2,19.8,14.5,91,45,22.3,7.0
2016-10-15,35,0,19.3,16.1,88,54,26.3,15.0
2016-10-16,89,10,18.7,16.2,88,58,20.2,13.0
2016-10-17,87,1,19.5,16.4,96,58,11.2,7.5
2016-10-18,85,1,20.0,16.4,100,55,9.0,3.6
2016-10-19,89,25,19.0,17.1,94,60,10.1,4.8
2016-10-20,98,7,18.8,15.2,98,47,7.6,0.4
2016-10-21,97,3,19.9,14.2,95,44,7.9,1.8
2016-10-22,100,1,20.6,17.5,95,57,9.7,3.6
2016-10-23,99,0,22.2,20.0,98,61,8.6,1.8
2016-10-24,100,16,22.4,18.6,100,55,9.0,2.6
2016-10-25,100,0,21.8,20.3,99,60,13.0,8.5
2016-10-26,100,3,21.5,20.0,99,56,9.4,6.2
2016-10-27,98,1,19.7,13.1,94,47,9.7,7.3
2016-10-28,96,11,16.0,12.7,83,57,39.6,21.9
2016-10-29,100,4,14.9,11.7,80,58,26.6,13.7
2016-10-30,88,2,13.2,11.3,79,50,10.1,5.9
2016-10-31,59,1,14.8,12.5,87,52,10.8,7.1
2016-11-01,91,21,16.1,14.8,90,61,12.2,6.9
2016-11-02,32,0,17.9,13.9,98,54,8.6,0.5
2016-11-03,97,1,17.1,14.5,100,57,10.4,5.7
2016-11-04,97,0,17.8,13.4,100,47,11.5,1.3
2016-11-05,100,70,14.5,6.5,74,25,20.5,9.0
2016-11-06,100,0,7.5,4.6,50,24,29.5,16.1
2016-11-07,100,0,17.4,7.4,89,29,12.6,5.2
2016-11-08,52,1,14.3,4.4,84,32,10.8,3.1
2016-11-09,96,4,8.7,3.7,65,38,16.6,7.4
2016-11-10,99,5,12.8,7.2,79,40,12.2,5.4
2016-11-11,72,5,13.0,8.9,93,44,9.4,2.5
2016-11-12,83,1,12.0,8.9,83,50,13.3,8.0
2016-11-13,67,4,14.2,10.2,91,48,9.7,5.0
2016-11-14,100,0,15.2,10.1,92,41,15.1,8.6
2016-11-15,100,72,17.8,13.0,96,59,7.2,2.5
2016-11-16,100,91,17.5,12.8,91,50,25.9,14.1
2016-11-17,100,94,17.9,13.3,95,65,16.6,5.4
2016-11-18,100,47,15.6,13.9,96,71,12.2,5.9
2016-11-19,100,34,15.7,13.8,97,79,8.6,5.9
2016-11-20,99,21,15.4,13.2,97,77,9.0,5.6
2016-11-21,100,0,15.7,12.6,100,61,10.8,1.6
2016-11-22,61,0,13.4,9.3,89,45,19.8,12.1
2016-11-23,95,0,16.2,12.9,89,56,22.3,14.5
2016-11-24,91,21,16.0,14.9,86,62,14.8,4.4
2016-11-25,40,0,15.2,10.9,89,58,18.4,11.3
2016-11-26,38,0,12.5,10.7,91,57,7.6,4.7
2016-11-27,47,0,11.9,8.7,96,49,5.8,2.4
2016-11-28,93,0,12.4,9.9,97,53,9.4,1.8
