date,weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),temperature_2m_mean  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2002-07-21,0.0,40.091,21.991,31.018082,51138.336,46804.527,0.0,0.0,0.0,0.0,18.0,37.44
2002-07-22,2.0,40.241,23.640999,32.413918,51055.42,46800.0,0.0,0.0,0.0,0.0,20.65848,35.28
2002-07-23,2.0,33.940998,26.091,29.563913,50970.863,45818.363,0.0,0.0,0.0,0.0,24.514387,42.839996
2002-07-24,2.0,32.541,22.991,27.468086,50884.742,46800.0,0.0,0.0,0.0,0.0,27.959743,50.039997
2002-07-25,3.0,32.641,22.191,26.951416,50797.145,46782.508,0.0,0.0,0.0,0.0,21.479664,39.96
2002-07-26,2.0,30.041,21.491,25.42642,50708.043,46740.207,0.0,0.0,0.0,0.0,23.510508,46.44
2002-07-27,2.0,30.291,21.041,25.336832,50616.68,46696.14,0.0,0.0,0.0,0.0,23.966375,42.48
2002-07-28,1.0,30.640999,20.890999,25.684752,50523.023,46650.355,0.0,0.0,0.0,0.0,15.978486,33.12
2002-07-29,51.0,33.041,20.241,26.891005,50427.184,46602.92,0.2,0.2,0.0,1.0,20.46941,37.8
2002-07-30,3.0,33.791,22.441,27.745169,50329.28,40978.195,0.0,0.0,0.0,0.0,21.603,37.44
2002-07-31,1.0,32.341,23.390999,27.280586,50229.44,46503.344,0.0,0.0,0.0,0.0,19.559633,40.68
2002-08-01,2.0,35.541,22.241,28.5035,50127.777,46206.21,0.0,0.0,0.0,0.0,21.129883,40.32
2002-08-02,1.0,38.391,23.841,30.536835,50024.402,46397.887,0.0,0.0,0.0,0.0,24.098497,44.28
2002-08-03,3.0,40.591,22.741,32.078503,49919.434,44393.414,0.0,0.0,0.0,0.0,15.646544,28.08
2002-08-04,3.0,41.991,27.441,33.245167,49812.973,46287.03,0.0,0.0,0.0,0.0,19.969458,38.519997
2002-08-05,2.0,42.891,24.140999,31.845167,49705.145,45517.09,0.0,0.0,0.0,0.0,22.206486,46.44
2002-08-06,3.0,32.940998,25.241,28.745163,49596.043,43611.543,0.0,0.0,0.0,0.0,23.143827,42.839996
2002-08-07,53.0,32.591,22.691,27.145166,49485.78,40908.23,1.0,1.0,0.0,2.0,19.93048,37.8
2002-08-08,3.0,30.741,22.741,26.438917,49374.46,35013.39,0.0,0.0,0.0,0.0,19.201874,34.92
2002-08-09,51.0,33.491,22.091,27.153498,49262.18,43919.633,0.1,0.1,0.0,1.0,25.764534,42.839996
2002-08-10,51.0,28.291,23.140999,25.232664,49149.043,43954.703,0.1,0.1,0.0,1.0,20.316889,37.8
2002-08-11,1.0,30.541,20.591,25.182665,49035.137,45863.098,0.0,0.0,0.0,0.0,16.641972,32.399998
2002-08-12,0.0,32.591,20.441,26.29725,48920.57,45798.707,0.0,0.0,0.0,0.0,17.555305,37.079998
2002-08-13,0.0,31.441,21.591,26.184753,48805.434,45695.195,0.0,0.0,0.0,0.0,18.391735,33.839996
2002-08-14,3.0,31.491,21.741,26.170166,48689.82,43133.04,0.0,0.0,0.0,0.0,14.587776,30.239998
2002-08-15,3.0,31.691,22.441,26.524336,48573.676,44435.094,0.0,0.0,0.0,0.0,16.179987,32.039997
2002-08-16,3.0,30.941,21.291,25.551416,48456.164,36739.22,0.0,0.0,0.0,0.0,15.941944,33.12
2002-08-17,51.0,30.390999,21.091,25.470167,48337.188,44883.86,0.1,0.1,0.0,1.0,15.9134655,32.399998
2002-08-18,3.0,31.291,19.791,25.561834,48216.863,44284.723,0.0,0.0,0.0,0.0,14.512064,29.519999
2002-08-19,1.0,31.640999,21.041,26.220163,48095.297,43968.004,0.0,0.0,0.0,0.0,17.518356,34.56
2002-08-20,2.0,32.091,21.640999,26.53058,47972.582,44048.65,0.0,0.0,0.0,0.0,17.58481,33.12
2002-08-21,3.0,33.041,22.241,27.230583,47848.82,40750.062,0.0,0.0,0.0,0.0,21.38897,41.039997
2002-08-22,3.0,32.591,23.091,27.424337,47724.113,43074.473,0.0,0.0,0.0,0.0,20.808498,35.64
2002-08-23,3.0,32.591,23.541,27.338915,47598.57,42176.406,0.0,0.0,0.0,0.0,22.545315,38.16
2002-08-24,3.0,33.741,23.140999,27.480589,47472.266,42488.523,0.0,0.0,0.0,0.0,19.08,37.44
2002-08-25,3.0,31.890999,23.541,26.916,47345.305,41891.504,0.0,0.0,0.0,0.0,23.110207,41.399998
2002-08-26,2.0,30.890999,23.841,26.70975,47217.777,41192.895,0.0,0.0,0.0,0.0,20.929594,37.44
2002-08-27,3.0,31.140999,22.941,26.39725,47089.77,42673.156,0.0,0.0,0.0,0.0,19.93048,33.48
2002-08-28,55.0,30.241,22.691,25.632668,46961.375,41504.812,1.5000001,1.5000001,0.0,3.0,9.885262,32.039997
2002-08-29,2.0,31.441,20.890999,25.805586,46832.68,42705.203,0.0,0.0,0.0,0.0,20.291357,37.079998
2002-08-30,55.0,30.741,21.541,25.580584,46703.766,42473.484,1.1,1.1,0.0,1.0,22.104116,42.839996
2002-08-31,51.0,29.291,21.341,25.145166,46574.727,41580.836,1.0,1.0,0.0,4.0,24.627789,48.6
2002-09-01,3.0,29.241,21.341,25.17642,46445.64,42343.75,0.0,0.0,0.0,0.0,17.49615,32.760002
2002-09-02,53.0,32.791,20.991,26.568083,46316.586,42299.74,0.8,0.8,0.0,1.0,16.854767,28.08
2002-09-03,61.0,28.291,21.741,24.861834,46187.645,19304.812,3.8,3.8,0.0,6.0,18.844202,32.399998
2002-09-04,53.0,29.890999,20.541,24.880583,46058.773,42093.652,0.7,0.7,0.0,1.0,12.605142,27.72
2002-09-05,53.0,29.741,21.140999,25.032667,45929.09,41068.953,0.9000001,0.9000001,0.0,4.0,12.599999,24.84
2002-09-06,3.0,29.041,20.841,24.699333,45798.5,41928.51,0.0,0.0,0.0,0.0,15.281989,28.08
2002-09-07,3.0,32.241,20.140999,26.288918,45667.1,41918.387,0.0,0.0,0.0,0.0,17.782688,29.16
2002-09-08,3.0,33.641,23.991,27.932669,45534.97,13773.2295,0.0,0.0,0.0,0.0,17.414474,28.8
2002-09-09,3.0,30.241,22.341,26.305582,45402.2,40218.246,0.0,0.0,0.0,0.0,21.749481,41.039997
2002-09-10,2.0,29.541,20.640999,24.766,45268.88,41946.75,0.0,0.0,0.0,0.0,24.20314,43.56
2002-09-11,53.0,29.541,19.491,24.463915,45135.09,41337.414,0.5,0.5,0.0,1.0,12.387348,27.72
2002-09-12,63.0,30.441,20.640999,25.197252,45000.92,38333.855,7.4,7.4,0.0,4.0,15.281989,30.960001
2002-09-13,3.0,29.741,21.941,25.372252,44866.45,34661.78,0.0,0.0,0.0,0.0,17.782686,33.839996
2002-09-14,3.0,28.041,21.691,24.245169,44731.766,40628.895,0.0,0.0,0.0,0.0,18.057508,33.839996
2002-09-15,3.0,28.691,19.791,23.761833,44596.94,40597.32,0.0,0.0,0.0,0.0,19.319628,34.2
2002-09-16,3.0,33.041,21.541,26.576416,44462.066,40476.535,0.0,0.0,0.0,0.0,19.878391,33.839996
2002-09-17,3.0,33.391,22.291,27.168083,44327.22,40613.438,0.0,0.0,0.0,0.0,16.73516,36.36
2002-09-18,51.0,32.791,22.541,27.020166,44192.48,34793.88,0.3,0.3,0.0,1.0,16.595179,29.16
2002-09-19,51.0,33.491,23.791,27.611834,44057.926,38867.48,0.2,0.2,0.0,2.0,18.861387,31.319998
2002-09-20,53.0,36.091,23.241,28.913918,43923.645,39525.574,0.6,0.6,0.0,1.0,20.192118,40.32
2002-09-21,51.0,26.441,23.140999,24.834753,43789.71,31631.58,1.2,1.2,0.0,5.0,27.362368,45.719997
2002-09-22,55.0,27.241,20.341,23.497252,43656.207,38702.727,3.3000002,3.3000002,0.0,8.0,14.386494,30.599998
2002-09-23,61.0,27.491,18.791,21.99933,43523.21,39126.902,9.4,9.4,0.0,8.0,13.830749,31.319998
2002-09-24,3.0,26.841,19.091,22.382666,43390.664,38913.45,0.0,0.0,0.0,0.0,17.0763,34.2
2002-09-25,53.0,24.591,18.591,21.199335,43257.652,37743.33,1.5,1.5,0.0,4.0,17.935081,33.48
2002-09-26,3.0,24.941,16.491,20.501417,43124.07,38499.652,0.0,0.0,0.0,0.0,16.563911,34.56
2002-09-27,3.0,23.390999,16.640999,19.811834,42990.004,38046.223,0.0,0.0,0.0,0.0,22.183128,40.32
2002-09-28,2.0,23.591,16.941,19.978498,42855.54,37141.3,0.0,0.0,0.0,0.0,19.486609,36.36
2002-09-29,3.0,23.291,16.341,19.599333,42720.773,38915.926,0.0,0.0,0.0,0.0,19.486609,33.839996
2002-09-30,0.0,24.291,14.990999,19.305582,42585.785,38823.273,0.0,0.0,0.0,0.0,14.05845,29.88
2002-10-01,3.0,26.741,15.191,20.820168,42450.676,38526.54,0.0,0.0,0.0,0.0,21.407139,38.88
2002-10-02,3.0,27.491,15.941,22.166,42315.52,34054.203,0.0,0.0,0.0,0.0,15.990646,33.839996
2002-10-03,2.0,27.890999,19.541,23.1285,42180.41,36455.84,0.0,0.0,0.0,0.0,14.113652,29.519999
2002-10-04,51.0,26.041,19.140999,21.988916,42045.44,36048.766,0.1,0.1,0.0,1.0,17.377226,33.839996
2002-10-05,2.0,26.591,17.691,21.622252,41910.707,37194.242,0.0,0.0,0.0,0.0,19.969458,41.760002
2002-10-06,2.0,27.241,15.091,21.363914,41776.29,37158.812,0.0,0.0,0.0,0.0,15.496736,29.16
2002-10-07,53.0,27.841,18.390999,22.89725,41642.28,36548.266,0.9,0.9,0.0,1.0,14.799459,34.2
2002-10-08,3.0,30.890999,20.091,25.670166,41508.773,35831.684,0.0,0.0,0.0,0.0,23.863409,49.32
2002-10-09,53.0,29.491,20.140999,24.468084,41375.867,36024.168,2.8000002,2.8000002,0.0,7.0,24.023088,44.639996
2002-10-10,3.0,26.041,18.441,21.705584,41243.652,34844.855,0.0,0.0,0.0,0.0,24.162945,44.639996
2002-10-11,51.0,24.941,17.941,20.816,41112.23,34272.543,0.1,0.1,0.0,1.0,36.748222,66.24
2002-10-12,1.0,26.140999,18.640999,21.590998,40981.688,36424.81,0.0,0.0,0.0,0.0,33.636406,59.039997
2002-10-13,2.0,26.241,16.941,21.207668,40852.133,36243.145,0.0,0.0,0.0,0.0,15.856354,30.960001
2002-10-14,1.0,28.591,16.441,22.043085,40723.508,36241.65,0.0,0.0,0.0,0.0,15.7908325,28.8
2002-10-15,0.0,31.991,16.941,24.284752,40594.797,36238.19,0.0,0.0,0.0,0.0,15.978486,27.72
2002-10-16,0.0,32.841,17.890999,24.99933,40465.9,36160.418,0.0,0.0,0.0,0.0,14.618837,24.84
2002-10-17,1.0,24.941,19.591,21.99308,40336.906,36000.0,0.0,0.0,0.0,0.0,21.434364,39.239998
2002-10-18,3.0,29.091,15.540999,22.507668,40207.93,36000.0,0.0,0.0,0.0,0.0,14.471821,32.039997
2002-10-19,3.0,27.341,19.691,22.813917,40079.07,36000.0,0.0,0.0,0.0,0.0,17.935081,32.399998
2002-10-20,3.0,31.991,20.591,25.220167,39950.434,36000.0,0.0,0.0,0.0,0.0,22.180206,36.36
2002-10-21,3.0,32.391,21.541,26.09308,39822.125,35819.62,0.0,0.0,0.0,0.0,19.35314,39.6
2002-10-22,3.0,26.591,19.691,22.67225,39694.258,36000.0,0.0,0.0,0.0,0.0,12.605142,27.0
2002-10-23,3.0,25.541,19.491,21.726418,39566.94,36000.0,0.0,0.0,0.0,0.0,18.72346,32.760002
2002-10-24,3.0,25.991,17.091,20.97225,39440.29,36000.0,0.0,0.0,0.0,0.0,13.708391,27.0
2002-10-25,1.0,26.341,15.540999,21.0035,39314.418,36000.0,0.0,0.0,0.0,0.0,11.503113,23.759998
2002-10-26,0.0,26.041,15.641,20.459753,39189.434,36000.0,0.0,0.0,0.0,0.0,13.32,27.0
2002-10-27,0.0,26.390999,15.591,20.59725,39065.465,35950.96,0.0,0.0,0.0,0.0,16.923828,32.760002
2002-10-28,1.0,22.941,16.441,19.255583,38942.625,35828.824,0.0,0.0,0.0,0.0,21.746502,39.239998
2002-10-29,3.0,26.191,13.240999,19.518084,38821.047,35700.15,0.0,0.0,0.0,0.0,19.914217,35.28
2002-10-30,3.0,27.591,16.691,21.415998,38700.844,35572.777,0.0,0.0,0.0,0.0,18.806337,29.519999
2002-10-31,63.0,24.640999,16.841,19.5535,38582.15,32138.373,7.7,7.7,0.0,8.0,24.144165,38.16
2002-11-01,61.0,20.091,15.790999,17.884752,38465.09,32546.719,8.7,8.7,0.0,12.0,15.941944,29.519999
2002-11-02,3.0,22.341,15.341,18.515999,38349.797,35147.47,0.0,0.0,0.0,0.0,16.1198,32.039997
2002-11-03,53.0,21.291,16.341,18.188915,38236.242,9395.817,0.9,0.9,0.0,3.0,17.287498,29.519999
2002-11-04,3.0,20.640999,14.941,17.368082,38123.35,24889.455,0.0,0.0,0.0,0.0,21.986542,35.64
2002-11-05,51.0,18.390999,13.191,15.3035,38011.01,34838.42,1.5,1.5,0.0,7.0,29.522196,52.92
2002-11-06,3.0,20.041,11.740999,15.143083,37899.344,32880.355,0.0,0.0,0.0,0.0,21.434364,41.760002
2002-11-07,53.0,15.540999,12.441,13.670167,37788.46,29973.795,4.9999995,4.9999995,0.0,15.0,42.06458,86.399994
2002-11-08,53.0,18.890999,13.740999,15.670167,37678.492,25124.822,3.0,3.0,0.0,9.0,42.02142,73.079994
2002-11-09,51.0,21.541,14.341,17.568083,37569.56,33101.57,0.8000001,0.8000001,0.0,4.0,35.785156,62.279995
2002-11-10,0.0,23.441,15.290999,18.857668,37461.79,34249.336,0.0,0.0,0.0,0.0,19.862083,32.039997
2002-11-11,0.0,24.890999,12.540999,18.582668,37355.312,34134.695,0.0,0.0,0.0,0.0,12.413476,20.519999
2002-11-12,3.0,25.991,12.941,19.211832,37250.258,31002.28,0.0,0.0,0.0,0.0,21.924562,36.0
2002-11-13,3.0,24.941,16.741,20.58475,37146.76,31285.795,0.0,0.0,0.0,0.0,23.936617,41.760002
2002-11-14,3.0,27.541,16.640999,22.34517,37044.96,33025.89,0.0,0.0,0.0,0.0,29.168886,48.239998
2002-11-15,3.0,28.041,19.541,23.547255,36944.996,31658.469,0.0,0.0,0.0,0.0,28.19285,48.6
2002-11-16,53.0,28.591,15.091,21.291002,36847.0,33585.492,1.5,1.5,0.0,3.0,24.985659,52.56
2002-11-17,55.0,20.390999,13.790999,16.995165,36751.12,33481.547,2.7,2.7,0.0,3.0,20.945072,52.56
2002-11-18,1.0,21.241,12.141,16.101414,36657.5,33379.938,0.0,0.0,0.0,0.0,13.708391,22.319998
2002-11-19,53.0,21.941,10.990999,16.236832,36566.285,31948.053,0.90000004,0.90000004,0.0,3.0,16.78156,31.319998
2002-11-20,51.0,19.441,13.191,15.649333,36477.63,27546.023,0.2,0.2,0.0,1.0,28.312117,46.079998
2002-11-21,1.0,23.441,12.191,17.245165,36391.668,33090.88,0.0,0.0,0.0,0.0,15.072783,27.0
2002-11-22,2.0,25.291,12.490999,18.711832,36308.58,32631.494,0.0,0.0,0.0,0.0,19.562946,36.0
2002-11-23,3.0,24.191,17.640999,20.101418,36228.344,22770.988,0.0,0.0,0.0,0.0,22.065973,39.96
2002-11-24,3.0,24.841,16.441,20.741,36150.074,19334.686,0.0,0.0,0.0,0.0,32.97097,54.36
2002-11-25,51.0,23.140999,15.540999,18.465998,36073.668,18873.346,0.90000004,0.90000004,0.0,4.0,29.024128,58.32
2002-11-26,61.0,19.041,15.391,16.576416,35999.22,30722.932,4.2,4.2,0.0,8.0,35.756172,66.96
2002-11-27,2.0,20.291,15.240999,17.3285,35926.83,30358.816,0.0,0.0,0.0,0.0,27.943512,48.96
2002-11-28,55.0,21.691,11.240999,16.23475,35856.586,30538.867,2.3999999,2.3999999,0.0,5.0,13.37825,24.48
2002-11-29,53.0,16.890999,10.941,14.191001,35788.605,21666.182,7.1,7.1,0.0,17.0,21.166653,34.2
2002-11-30,51.0,16.041,10.240999,12.736833,35722.984,31310.195,0.1,0.1,0.0,1.0,33.151287,59.399998
2002-12-01,51.0,18.140999,10.641,14.1139145,35659.816,25303.174,0.4,0.4,0.0,1.0,23.051247,41.760002
2002-12-02,53.0,15.341,10.040999,12.709748,35599.21,15302.091,2.3,2.3,0.0,7.0,26.61323,46.8
2002-12-03,3.0,14.891,9.691,11.701417,35541.27,29058.838,0.0,0.0,0.0,0.0,32.559605,59.039997
2002-12-04,53.0,17.241,10.391,13.178501,35486.086,29275.322,1.0,1.0,0.0,2.0,30.312773,52.56
2002-12-05,61.0,15.141,8.240999,11.436833,35433.777,25667.957,5.8999996,5.8999996,0.0,9.0,20.172853,32.760002
2002-12-06,51.0,16.890999,10.841,13.207668,35384.44,30982.072,0.1,0.1,0.0,1.0,32.59939,55.44
2002-12-07,2.0,17.441,10.591,13.338917,35338.168,30759.068,0.0,0.0,0.0,0.0,25.460934,43.92
2002-12-08,3.0,16.241,8.341,11.999332,35295.074,30025.068,0.0,0.0,0.0,0.0,13.207634,22.319998
2002-12-09,3.0,16.791,6.241,11.174333,35255.266,30898.195,0.0,0.0,0.0,0.0,15.978486,25.56
2002-12-10,3.0,18.491,10.240999,13.21183,35218.832,29892.777,0.0,0.0,0.0,0.0,19.721298,33.839996
2002-12-11,3.0,19.191,10.591,13.901416,35185.87,30913.781,0.0,0.0,0.0,0.0,16.575644,30.239998
2002-12-12,2.0,18.640999,9.391,13.303497,35156.492,31102.887,0.0,0.0,0.0,0.0,14.264361,28.08
2002-12-13,3.0,20.541,9.941,14.176415,35130.734,31042.633,0.0,0.0,0.0,0.0,16.09969,29.88
2002-12-14,51.0,20.390999,12.391,16.268084,35108.266,30952.488,0.2,0.2,0.0,1.0,17.057314,31.68
2002-12-15,1.0,18.041,11.540999,14.211831,35089.008,31010.26,0.0,0.0,0.0,0.0,12.904882,26.64
2002-12-16,3.0,19.991,9.691,13.595166,35072.97,31032.197,0.0,0.0,0.0,0.0,14.512064,25.919998
2002-12-17,3.0,24.041,8.341,14.75975,35060.152,31056.076,0.0,0.0,0.0,0.0,10.233123,18.0
2002-12-18,3.0,17.441,13.191,15.253499,35050.55,20607.57,0.0,0.0,0.0,0.0,17.313717,31.68
2002-12-19,53.0,15.441,11.740999,13.57225,35044.17,7191.368,6.6000004,6.6000004,0.0,15.0,20.63023,34.56
2002-12-20,51.0,15.990999,11.841,13.743083,35041.0,1102.8329,1.8000001,1.8000001,0.0,7.0,18.723461,32.760002
2002-12-21,53.0,16.941,11.740999,13.768082,35041.043,30247.62,2.4999998,2.4999998,0.0,7.0,19.855558,34.56
2002-12-22,3.0,19.341,9.641,13.190998,35044.28,31158.412,0.0,0.0,0.0,0.0,15.778516,28.8
2002-12-23,3.0,20.591,6.6410003,12.907665,35050.72,28800.0,0.0,0.0,0.0,0.0,7.2,15.119999
2002-12-24,2.0,20.441,10.891,15.018083,35060.34,31229.6,0.0,0.0,0.0,0.0,27.0,45.36
2002-12-25,2.0,19.791,11.490999,15.384749,35073.137,31267.615,0.0,0.0,0.0,0.0,22.183128,40.32
2002-12-26,3.0,20.341,9.141,14.453498,35089.098,31307.105,0.0,0.0,0.0,0.0,25.516865,43.92
2002-12-27,51.0,19.890999,12.141,15.205585,35108.207,31347.973,0.2,0.2,0.0,2.0,25.376808,41.760002
2002-12-28,3.0,18.241,12.441,14.776416,35130.457,31390.117,0.0,0.0,0.0,0.0,31.559086,54.36
2002-12-29,3.0,18.991,9.891,13.782665,35155.824,31433.432,0.0,0.0,0.0,0.0,19.386593,30.599998
2002-12-30,2.0,18.991,9.040999,13.653499,35184.293,31477.812,0.0,0.0,0.0,0.0,35.97299,64.079994
2002-12-31,2.0,18.691,11.891,14.545166,35215.848,31523.156,0.0,0.0,0.0,0.0,30.566095,51.839996
2003-01-01,3.0,21.291,9.591,14.909751,35250.47,31569.355,0.0,0.0,0.0,0.0,14.81259,25.56
2003-01-02,3.0,24.691,10.740999,16.559752,35288.203,31616.607,0.0,0.0,0.0,0.0,13.783817,21.96
2003-01-03,3.0,21.791,8.641,14.9285,35329.48,31665.799,0.0,0.0,0.0,0.0,12.7279215,24.48
2003-01-04,3.0,20.140999,11.540999,15.191001,35374.29,31716.877,0.0,0.0,0.0,0.0,18.089775,31.319998
2003-01-05,3.0,21.591,9.990999,15.393085,35422.508,28800.0,0.0,0.0,0.0,0.0,28.277763,50.76
2003-01-06,3.0,18.041,9.490999,13.557666,35474.03,31824.2,0.0,0.0,0.0,0.0,31.722925,51.12
2003-01-07,2.0,19.291,8.740999,13.461833,35528.746,31886.836,0.0,0.0,0.0,0.0,24.985659,38.16
2003-01-08,3.0,19.241,10.290999,14.359749,35586.535,31937.562,0.0,0.0,0.0,0.0,23.006226,38.88
2003-01-09,53.0,16.041,7.841,12.318082,35647.29,20399.465,1.2,1.2,0.0,3.0,25.562534,41.760002
2003-01-10,63.0,14.740999,9.290999,12.326416,35710.883,29448.406,11.600001,11.600001,0.0,10.0,33.818928,59.039997
2003-01-11,3.0,14.141,8.841,11.347251,35777.215,30741.346,0.0,0.0,0.0,0.0,24.485292,43.199997
2003-01-12,51.0,13.591,7.941,10.899334,35846.17,22396.965,0.1,0.1,0.0,1.0,16.75064,29.88
2003-01-13,2.0,13.591,8.941,11.17225,35917.64,32240.834,0.0,0.0,0.0,0.0,19.242327,36.0
2003-01-14,51.0,15.891,9.191,12.476418,35991.504,31483.295,0.4,0.4,0.0,2.0,14.561099,26.28
2003-01-15,61.0,16.691,12.040999,14.074334,36067.652,3162.73,8.7,8.7,0.0,11.0,21.650938,38.16
2003-01-16,61.0,17.041,10.740999,14.070167,36145.98,32400.0,12.0,12.0,0.0,10.0,30.911821,51.12
2003-01-17,51.0,15.391,10.691,12.80975,36226.38,32400.0,0.2,0.2,0.0,1.0,34.44167,57.96
2003-01-18,3.0,15.891,8.591,11.668084,36308.74,25546.318,0.0,0.0,0.0,0.0,19.008545,33.48
2003-01-19,53.0,15.841,6.6410003,10.782666,36392.95,32400.0,1.4000001,1.4000001,0.0,3.0,19.852295,34.92
2003-01-20,3.0,15.941,7.941,11.9285,36478.914,21106.285,0.0,0.0,0.0,0.0,19.011953,31.68
2003-01-21,3.0,18.341,8.990999,13.359749,36566.527,32493.219,0.0,0.0,0.0,0.0,15.876775,27.359999
2003-01-22,3.0,16.291,6.6410003,11.524333,36655.836,16863.197,0.0,0.0,0.0,0.0,27.459293,44.28
2003-01-23,51.0,14.341,9.191,11.036834,36747.793,32496.688,0.1,0.1,0.0,1.0,33.84766,61.56
2003-01-24,53.0,12.740999,8.341,10.232667,36842.46,26727.139,7.3999996,7.3999996,0.0,17.0,34.20568,56.519997
2003-01-25,53.0,13.091,10.391,11.453499,36939.68,32400.0,4.8999996,4.8999996,0.0,18.0,40.32161,70.56
2003-01-26,51.0,14.641,10.341,11.982666,37039.305,32400.0,0.5,0.5,0.0,3.0,34.04047,58.679996
2003-01-27,2.0,15.740999,9.391,12.120166,37141.176,32596.336,0.0,0.0,0.0,0.0,25.620771,44.639996
2003-01-28,3.0,19.191,9.341,13.486832,37245.15,32810.984,0.0,0.0,0.0,0.0,20.63023,34.56
2003-01-29,55.0,13.941,6.741,10.518084,37351.082,31602.012,1.4000001,1.4000001,0.0,3.0,23.441502,38.88
2003-01-30,2.0,12.891,5.441,8.551417,37458.83,33059.473,0.0,0.0,0.0,0.0,34.75445,61.920002
2003-01-31,51.0,12.040999,4.841,8.149333,37568.242,32833.223,1.3000001,1.3000001,0.0,7.0,46.3548,83.159996
2003-02-01,53.0,12.441,6.491,9.43475,37679.188,32706.705,0.90000004,0.90000004,0.0,4.0,34.1526,61.920002
2003-02-02,3.0,15.691,7.541,10.836834,37791.535,33464.03,0.0,0.0,0.0,0.0,22.66857,40.32
2003-02-03,3.0,19.890999,7.241,12.680581,37905.137,33859.56,0.0,0.0,0.0,0.0,22.392464,42.12
2003-02-04,51.0,13.290999,8.290999,11.001416,38019.87,33396.99,0.1,0.1,0.0,1.0,35.632725,61.56
2003-02-05,51.0,12.391,5.541,8.909749,38135.605,33733.293,0.6,0.6,0.0,3.0,34.653625,64.439995
2003-02-06,3.0,12.990999,5.491,8.943084,38252.215,34564.926,0.0,0.0,0.0,0.0,23.441502,40.32
2003-02-07,2.0,14.790999,4.3910003,9.774333,38369.574,34386.066,0.0,0.0,0.0,0.0,18.733839,30.239998
2003-02-08,3.0,15.540999,6.441,10.759751,38487.55,31164.734,0.0,0.0,0.0,0.0,17.873556,27.72
2003-02-09,51.0,14.691,7.541,10.678498,38606.04,29808.393,0.5,0.5,0.0,3.0,20.929594,39.96
2003-02-10,51.0,13.591,8.490999,10.570167,38724.914,34575.97,0.2,0.2,0.0,2.0,28.551426,48.96
2003-02-11,51.0,14.290999,6.6410003,10.068085,38844.227,33989.797,0.6,0.6,0.0,4.0,24.993437,46.079998
2003-02-12,61.0,12.990999,7.091,9.813918,38965.08,15560.409,14.900001,14.900001,0.0,12.0,12.096214,25.56
2003-02-13,61.0,12.391,9.091,10.409751,39087.582,32382.87,14.099999,14.099999,0.0,13.0,23.710857,39.96
2003-02-14,51.0,13.391,9.790999,11.288915,39211.594,6600.0186,1.8000002,1.8000002,0.0,9.0,24.95452,42.12
2003-02-15,51.0,13.490999,9.490999,11.205583,39336.996,35220.836,0.7,0.7,0.0,4.0,26.420174,44.639996
2003-02-16,53.0,13.891,7.991,10.561833,39463.664,36178.082,1.7000002,1.7000002,0.0,6.0,18.64369,33.48
2003-02-17,51.0,13.290999,4.841,8.991001,39591.47,35895.47,0.5,0.5,0.0,3.0,25.959969,45.719997
2003-02-18,3.0,13.790999,6.1410003,9.695168,39720.29,36657.25,0.0,0.0,0.0,0.0,17.727943,30.599998
2003-02-19,51.0,17.291,8.141,11.701416,39850.016,29617.229,0.2,0.2,0.0,2.0,14.869351,24.48
2003-02-20,53.0,15.691,7.8910003,11.213917,39980.52,36276.62,2.6000001,2.6000001,0.0,8.0,16.039202,25.919998
2003-02-21,3.0,15.290999,7.091,11.024333,40111.688,36785.23,0.0,0.0,0.0,0.0,13.849476,24.48
2003-02-22,53.0,14.391,7.591,11.07225,40243.414,34588.4,2.0,2.0,0.0,9.0,15.815435,23.4
2003-02-23,3.0,13.790999,9.391,11.663915,40375.586,30203.758,0.0,0.0,0.0,0.0,17.22742,28.8
2003-02-24,3.0,15.641,9.191,12.080583,40508.09,26598.914,0.0,0.0,0.0,0.0,24.33664,43.56
2003-02-25,3.0,15.990999,11.091,13.495164,40640.816,36981.625,0.0,0.0,0.0,0.0,33.449017,57.239998
2003-02-26,51.0,16.741,12.290999,14.099332,40773.664,37046.547,1.1,1.1,0.0,6.0,27.666182,49.32
2003-02-27,61.0,14.141,12.191,13.078498,40906.52,4196.085,7.9000006,7.9000006,0.0,19.0,34.651752,57.239998
2003-02-28,3.0,15.740999,10.490999,12.94725,41039.28,38030.855,0.0,0.0,0.0,0.0,21.316135,36.719997
2003-03-01,3.0,19.241,7.3910003,12.753499,41171.848,34025.33,0.0,0.0,0.0,0.0,14.336861,24.119999
2003-03-02,3.0,20.491,10.240999,14.688915,41304.117,23285.72,0.0,0.0,0.0,0.0,19.969458,38.88
2003-03-03,3.0,16.941,11.341,13.815998,41436.14,38440.25,0.0,0.0,0.0,0.0,28.533264,48.96
2003-03-04,1.0,17.041,9.490999,12.75975,41568.953,38576.676,0.0,0.0,0.0,0.0,17.87718,33.48
2003-03-05,2.0,20.691,7.691,13.661832,41702.68,38713.85,0.0,0.0,0.0,0.0,18.161278,33.839996
2003-03-06,51.0,18.691,11.290999,14.615998,41837.215,38851.668,0.4,0.4,0.0,3.0,24.079666,43.199997
